id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts273068,Marvel Studios: Assembled,SHOW,2021,TV-14,58,['documentation'],['US'],1,tt14094206,7.9,2258,67.851,7.4
tm989859,Diary of a Wimpy Kid,MOVIE,2021,PG,58,"['comedy', 'family', 'animation', 'fantasy', 'drama']","['CA', 'US']",,tt13834480,5.1,2601,319.229,6.4
ts319237,The '80s: Top Ten,SHOW,2022,TV-14,44,['documentation'],['US'],1,,,,1.943,7
tm867361,Home Sweet Home Alone,MOVIE,2021,PG,93,"['comedy', 'crime', 'family', 'action', 'drama']","['GB', 'US']",,tt11012066,3.6,16142,230.956,5.1
ts226439,Big Shot,SHOW,2021,TV-PG,46,"['comedy', 'drama', 'sport']",['US'],2,tt11238096,7.5,3719,32.933,8.1
tm1183704,Bear Witness,MOVIE,2022,,83,['documentation'],"['FR', 'US']",,tt19397580,,,5.149,8
ts218548,The Ghost and Molly McGee,SHOW,2021,TV-Y7,23,"['thriller', 'horror', 'animation', 'comedy', 'family', 'fantasy', 'music', 'scifi']",['US'],2,tt10684374,7.2,780,11.63,8.3
ts269711,The Mighty Ducks: Game Changers,SHOW,2021,TV-PG,35,"['comedy', 'sport', 'drama']",['US'],1,tt7939768,7.5,4462,22.349,8.3
ts310270,Olaf Presents,SHOW,2021,TV-Y,4,"['animation', 'fantasy', 'comedy', 'family']",['US'],1,tt15475608,7.2,2777,9.287,7.1
ts270222,Disney Intertwined,SHOW,2021,TV-14,45,"['scifi', 'comedy', 'drama', 'fantasy']",['AR'],1,tt13891870,6.3,234,67.935,7.5
tm1104702,The Simpsons in Plusaversary,MOVIE,2021,G,4,['fantasy'],['US'],,,,,453.702,6.6
tm1104315,Ciao Alberto,MOVIE,2021,PG,7,['fantasy'],['US'],,,,,272.439,7.5
tm1183509,Encanto Sing-Along,MOVIE,2022,PG,102,['fantasy'],['US'],,,,,14.76,6.8
tm1133185,Live in Front of a Studio Audience: The Facts of Life and Diff'rent Strokes,MOVIE,2021,PG,61,['comedy'],['US'],,tt10763496,7.8,1078,4.348,
tm1184089,Step Into… The Movies with Derek and Julianne Hough,MOVIE,2022,,42,[],['US'],,,,,1.562,
tm1171752,ASSEMBLED: The Making of Eternals,MOVIE,2022,PG,57,['documentation'],['US'],,tt15477324,7.9,,23.813,6.9
tm1094572,Fauci,MOVIE,2021,PG-13,104,"['history', 'documentation']",['US'],,tt13984924,6.2,12316,3.802,3.5
ts243681,"Doogie Kamealoha, M.D.",SHOW,2021,TV-PG,34,"['comedy', 'drama', 'family']",['US'],2,tt12225230,6.2,1992,77.901,7.8
tm1165727,More Than Robots,MOVIE,2022,,89,['documentation'],"['MX', 'US', 'JP']",,tt17634818,7.1,52,5.749,6
ts298133,Alice's Wonderland Bakery,SHOW,2022,TV-Y,24,"['comedy', 'family', 'fantasy', 'animation']",['US'],2,tt14786700,8,73,12.059,6.5
ts302664,Unknown Waters with Jeremy Wade,SHOW,2021,,44,['documentation'],['GB'],1,tt17890420,8.4,10,1.716,
ts272834,America's Funniest Home Videos: Animal Edition,SHOW,2021,TV-PG,44,"['family', 'reality']",['US'],1,tt15758162,,,1.4,
tm1039842,Maggie Simpson in The Force Awakens from Its Nap,MOVIE,2021,PG,3,['scifi'],['US'],,tt14573402,6.2,,56.222,7
tm1104734,Under the Helmet: The Legacy of Boba Fett,MOVIE,2021,PG,21,['documentation'],['US'],,tt15715890,7.2,1325,4.752,7.2
tm1029681,Miraculous World: Shanghai – The Legend of Ladydragon,MOVIE,2021,,52,['comedy'],"['FR', 'US']",,,,,272.763,7.9
tm1077151,Happier Than Ever: A Love Letter to Los Angeles,MOVIE,2021,PG,65,"['music', 'documentation']",['US'],,tt16022750,7.2,1256,39.262,8
tm1044111,Far From the Tree,MOVIE,2021,G,7,['animation'],['US'],,,,,302.634,8.2
ts312155,Star Wars Galaxy of Sounds,SHOW,2021,TV-PG,7,['scifi'],['US'],1,tt15517734,7,227,8.95,7.2
tm949574,Flora & Ulysses,MOVIE,2021,PG,95,"['family', 'comedy', 'fantasy']",['US'],,tt8521736,6.2,5937,66.295,6.6
ts302359,Disney Presents Goofy in How to Stay at Home,SHOW,2021,TV-G,3,"['comedy', 'family', 'animation']",['US'],1,tt15118926,6.8,404,4.915,7.1
tm1104691,Marvel Studios' 2021 Disney+ Day Special,MOVIE,2021,PG,14,['documentation'],['US'],,,,,10.362,6.9
ts309765,Among the Stars,SHOW,2021,TV-PG,46,['documentation'],['US'],1,tt15428794,7.8,217,1.88,9.5
tm1094653,Under Wraps,MOVIE,2021,PG,91,['fantasy'],['US'],,,,,40.237,6.8
ts287664,Star Wars Vehicle Flythroughs,SHOW,2021,TV-G,4,['scifi'],['US'],1,tt14578626,6.2,313,1.4,7.6
ts320493,Called to the Wild,SHOW,2021,TV-PG,44,['reality'],['US'],1,,,,0.6,
tm1172642,The Wonderful Spring of Mickey Mouse,MOVIE,2022,G,22,"['animation', 'comedy']",['US'],,,,,9.62,7.3
ts296914,Storm Rising,SHOW,2021,,43,['documentation'],['US'],1,,,,6.969,8
ts270544,National Geographic Presents: IMPACT with Gal Gadot,SHOW,2021,TV-14,13,['documentation'],['US'],1,tt14376656,5.3,87,1.4,
tm1001876,The New Air Force One: Flying Fortress,MOVIE,2021,G,44,['documentation'],['US'],,tt14087698,5.2,70,2.978,5
tm1066207,Descendants: The Royal Wedding,MOVIE,2021,G,22,"['drama', 'comedy']",['US'],,,,,155.935,7
ts258072,Mickey Mouse Funhouse,SHOW,2021,TV-G,14,"['family', 'fantasy', 'romance', 'animation', 'comedy', 'action']",['US'],5,tt13262134,5.2,135,14.486,10
ts215481,Chip 'N' Dale: Park Life,SHOW,2021,TV-G,22,"['comedy', 'family', 'animation']",['US'],1,tt10516496,5.7,343,13.84,6.7
tm1091489,Christmas ...Again?!,MOVIE,2021,G,94,['fantasy'],['US'],,,,,83.208,7
tm1031474,22 vs. Earth,MOVIE,2021,G,9,['fantasy'],['US'],,tt14499632,,,94.745,7.1
tm1168196,ASSEMBLED: The Making of Hawkeye,MOVIE,2022,PG-13,59,['documentation'],['US'],,tt14235904,8.8,,16.685,6.4
ts284902,Earth Moods,SHOW,2021,TV-G,30,['documentation'],['US'],1,tt14260676,8,158,1.4,8.5
ts320286,Meet Spidey and His Amazing Friends - shorts,SHOW,2021,,5,[],['US'],1,,,,,
ts287745,Brain Games: On The Road,SHOW,2022,,22,['reality'],['US'],1,tt14673374,6.1,16,1.403,
tm1109460,The Most Magical Story on Earth: 50 Years of Walt Disney World,MOVIE,2021,PG,84,"['documentation', 'music']",['US'],,tt15534640,7.5,93,5.099,9
tm1171809,The Wonderful Winter of Mickey Mouse,MOVIE,2022,G,24,['comedy'],['US'],,,,,192.265,6.1
ts229667,The Chicken Squad,SHOW,2021,TV-Y,14,"['comedy', 'family', 'animation']",['US'],1,tt11204188,4.8,118,8.776,
ts273004,Weekend Family,SHOW,2022,TV-PG,27,"['comedy', 'family']",['FR'],1,tt14502780,6.5,85,2.54,7
ts301923,The Hatcher Family Dairy,SHOW,2021,,44,['documentation'],['US'],1,tt15058696,8.9,53,0.674,
tm1164200,Something's Coming: West Side Story,MOVIE,2021,PG,42,['documentation'],['US'],,,,,1.626,7.8
tm1151153,Clotilda: Last American Slave Ship,MOVIE,2022,PG-13,42,['documentation'],['US'],,,,,3.465,6
ts271690,Race to the Center of the Earth,SHOW,2021,TV-14,53,['reality'],['US'],1,tt10370752,6.4,200,1.4,
tm983783,Playing with Sharks,MOVIE,2021,PG-13,95,['documentation'],['AU'],,tt11226258,7.5,453,5.825,8.4
ts280067,Growing Up Animal,SHOW,2021,TV-G,2,['documentation'],['US'],1,tt13891272,8.3,94,3.339,7
tm1054074,Spin,MOVIE,2021,G,93,"['drama', 'music', 'romance', 'comedy', 'family']",['US'],,tt12969826,5.9,778,6.979,6.8
ts321092,"Man, Woman, Dog",SHOW,2021,,44,"['documentation', 'reality']",['US'],1,tt17793826,7.4,11,3.651,
tm1081279,Bob Ballard: An Explorer's Life,MOVIE,2021,PG,44,['documentation'],['US'],,tt15111904,6.8,23,1.471,
tm1042356,Wolfgang,MOVIE,2021,,78,['documentation'],['US'],,tt11146690,6.9,368,4.021,8.2
ts285348,Kingdom of the Polar Bears,SHOW,2021,,44,['documentation'],['CA'],1,,,,1.183,
tm1127595,Pixar 2021 Disney+ Day Special,MOVIE,2021,G,4,['documentation'],['US'],,,,,5.663,5.4
ts342942,Eye Wonder,SHOW,2021,TV-G,11,['reality'],['US'],1,,,,0.764,
tm1123813,The Queen Family Singalong,MOVIE,2021,,41,['music'],['US'],,tt15716286,5.9,86,1.54,
tm1120700,Orca Vs. Great White,MOVIE,2021,PG-13,44,['documentation'],[],,tt14811196,5.3,75,3.621,7
ts293637,Disney's Magic Bake-Off,SHOW,2021,TV-Y,46,"['family', 'reality']",['US'],1,tt14539670,5.7,66,1.643,8
ts328129,"Rise Up, Sing Out",SHOW,2022,,2,['animation'],['US'],1,tt17544246,7.8,1282,1.403,
tm1076825,Twenty Something,MOVIE,2021,PG,7,"['comedy', 'drama', 'animation']",['US'],,,,,7.3,7.4
ts296175,Shark Attack Files,SHOW,2021,TV-14,42,['documentation'],['US'],1,tt14811706,6.4,22,1.665,10
tm1110156,Lost Cities: The Great Flood,MOVIE,2021,PG,45,['documentation'],['ZA'],,,,,1.525,
tm1165418,Soul of a Nation Presents: X / o n e r a t e d – The Murder of Malcolm X and 55 Years to Justice,MOVIE,2022,,42,['documentation'],['US'],,,,,0.919,4
ts269588,Pixar Popcorn,SHOW,2021,TV-G,4,"['comedy', 'family', 'animation']",['US'],1,tt13634444,6.5,1932,11.805,7.4
tm1079991,King Tut In Colour,MOVIE,2021,,44,['documentation'],"['GB', 'US']",,,,,1.186,7.5
tm996838,Marvel's Behind the Mask,MOVIE,2021,PG-13,64,['documentation'],['US'],,tt13885628,6.4,419,16.152,7.7
tm1160996,The Way of the Cheetah,MOVIE,2022,,44,['documentation'],[],,,,,1.976,
tm1034939,The Little Prince(ss),MOVIE,2021,,19,['drama'],['US'],,,,,12.829,7.2
tm1137323,A Very Boy Band Holiday,MOVIE,2021,,42,['music'],['US'],,tt16376618,6.2,83,1.117,
tm1066442,Us Again,MOVIE,2021,G,7,['romance'],['US'],,,,,9.229,8
tm1034867,Let's Be Tigers,MOVIE,2021,PG,15,['drama'],['US'],,,,,9.39,6.9
tm1165423,Soul of a Nation Presents: Screen Queens Rising,MOVIE,2022,,40,['documentation'],[],,,,,1.159,6
tm1076889,Nona,MOVIE,2021,G,7,['animation'],['US'],,,,,4.156,6.3
tm1047333,Shark Beach With Chris Hemsworth,MOVIE,2021,PG-13,44,['documentation'],"['US', 'GB']",,tt12833014,6.6,279,22.78,6.4
tm1063680,Rogue Shark,MOVIE,2021,PG-13,44,['documentation'],['US'],,tt14791580,6.9,31,3.307,
ts273161,Foodtastic,SHOW,2021,TV-PG,42,['reality'],['US'],1,tt13644666,4.8,155,2.344,1
tm1172299,Embrace the Panda: Making Turning Red,MOVIE,2022,G,48,['documentation'],['US'],,,,,8.455,6.7
tm1092563,Mickey's Tale of Two Witches,MOVIE,2021,G,46,"['animation', 'action', 'comedy', 'family', 'fantasy']",['US'],,tt15470224,6.7,99,95.856,7.1
tm1034897,The Last of the Chupacabras,MOVIE,2021,,14,['fantasy'],['US'],,,,,4.222,6.1
tm1142249,Mickey and Minnie Wish Upon a Christmas,MOVIE,2021,G,47,"['animation', 'comedy', 'family']",['US'],,tt15708426,6.1,95,184.085,7
tm1063646,Croc That Ate Jaws,MOVIE,2021,PG-13,44,['documentation'],['US'],,,,,1.75,7.3
tm1035015,Dinner Is Served,MOVIE,2021,,21,['drama'],['US'],,,,,2.403,5.9
ts272675,Breaking Bobby Bones,SHOW,2021,TV-14,22,['documentation'],['US'],1,,,,1.4,
tm1034999,Growing Fangs,MOVIE,2021,,19,['drama'],['US'],,,,,14.198,6.8
tm1074538,Disney Princess Remixed: An Ultimate Princess Celebration,MOVIE,2021,,22,"['music', 'documentation', 'fantasy']",['US'],,tt14993556,5,64,6.381,5.5
tm1034995,American Eid,MOVIE,2021,G,21,['drama'],['US'],,,,,6.635,7
tm1063798,World's Biggest Bull Shark?,MOVIE,2021,PG-13,44,['documentation'],[],,tt14811938,6.2,32,2.46,7.3
tm1044329,Flooded Tombs of the Nile,MOVIE,2021,PG,44,"['history', 'documentation']",['US'],,tt15286970,6.5,87,4.695,7
ts271728,The Wild Life of Dr. Ole,SHOW,2021,TV-PG,44,"['documentation', 'reality']",['US'],1,tt14232200,8.4,19,1.4,
tm1164913,Russia's Wild Tiger,MOVIE,2022,PG,44,['documentation'],[],,,,,1.809,9
ts288962,Turning the Tables with Robin Roberts,SHOW,2021,,27,[],['US'],1,tt14598810,5.7,39,1.955,
ts313961,Vets on the Beach,SHOW,2021,TV-PG,44,['documentation'],[],1,,,,1.96,
tm1076899,A Spark Story,MOVIE,2021,,87,"['documentation', 'animation']",['US'],,tt11963126,6.5,125,5.406,7.7
tm1064170,Shark Gangs,MOVIE,2021,PG-13,44,['documentation'],['US'],,tt14811278,6.6,28,2.716,8
tm999348,Own the Room,MOVIE,2021,PG,91,['documentation'],['US'],,tt14017018,6.5,223,3.544,6.4
tm1002614,Built for Mars: The Perseverance Rover,MOVIE,2021,PG-13,88,['documentation'],['US'],,tt13932270,6.9,54,2.969,6.3
tm1071287,Killer Shark vs. Killer Whale,MOVIE,2021,PG-13,44,['documentation'],['US'],,tt14811958,6.4,17,1.061,4
tm1091101,Far From Raven's Home,MOVIE,2021,G,11,"['animation', 'comedy']",[],,tt15489328,5.6,8,0.744,10
tm1075680,World's Most Dangerous Shark?,MOVIE,2021,PG-13,44,['documentation'],[],,,,,1.4,
tm1133820,The Magic Maker,MOVIE,2021,PG,43,[],['US'],,tt16433786,4.2,9,1.504,
tm1091117,Smoky Mountain Park Rangers,MOVIE,2021,PG,42,['documentation'],['US'],,,,,1.761,
